,3361,,　││││　├ハロ,〇,ハロ,"1,417",0,500,"860,000",603,"910,720",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ハロ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3362,,　││││　│├サイコ・ハロ,〇,サイコ・ハロ,"1,418",-5,200,"60,000",803,"970,720",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ハロ,サイコ・ハロ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3363,,　││││　│└ゴッド・ハロ,〇,ゴッド・ハロ,"3,417",-5,200,"120,000",803,"1,030,720",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ハロ,ゴッド・ハロ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3364,,　││││　├ケロロロボ,〇,ケロロロボ,"2,669",0,10,"30,000",113,"80,720",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3365,,　││││　│├タママロボ,〇,タママロボ,"2,668",0,1,"30,000",114,"110,720",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,タママロボ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3366,,　││││　│├ティラントー,〇,ティラントー,"7,049",7,150,"18,960",263,"99,680",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ティラントー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3367,,　││││　││├アルケローリクス,〇,アルケローリクス,"7,050",7,100,"24,450",363,"124,130",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ティラントー,アルケローリクス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3368,,　││││　││├ツェンドルグ,〇,ツェンドルグ,"7,071",7,80,"24,030",343,"123,710",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ティラントー,ツェンドルグ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3369,,　││││　││└トイボックス,,トイボックス,"7,574",9,200,"14,330",463,"114,010",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ティラントー,トイボックス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3370,,　││││　││　└イカルガ,,イカルガ,"6,639",9,400,"19,830",863,"133,840",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ティラントー,トイボックス,イカルガ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3371,,　││││　│├クルルロボ,〇,クルルロボ,"2,666",0,1,"30,000",114,"110,720",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,クルルロボ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3372,,　││││　│├ケロロロボMk-II,〇,ケロロロボMk-II,"2,891",0,10,"2,400",123,"83,120",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ケロロロボMk-II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3373,,　││││　││├ケロロロボUC,〇,ケロロロボUC,"6,310",0,100,"8,400",223,"91,520",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ケロロロボMk-II,ケロロロボUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3374,,　││││　││├クルルロボMk-II,〇,クルルロボMk-II,"2,885",0,10,"2,400",133,"85,520",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ケロロロボMk-II,クルルロボMk-II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3375,,　││││　││├ギロロロボMk-II,？,ギロロロボMk-II,"2,887",0,10,"2,400",133,"85,520",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ケロロロボMk-II,ギロロロボMk-II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3376,,　││││　││├タママロボMk-II,？,タママロボMk-II,"2,889",0,10,"2,400",133,"85,520",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ケロロロボMk-II,タママロボMk-II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3377,,　││││　│││└タママロボUC,？,タママロボUC,"6,307",0,100,"8,400",233,"93,920",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ケロロロボMk-II,タママロボMk-II,タママロボUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3378,,　││││　││├ドロロロボMk-II,？,ドロロロボMk-II,"2,883",0,10,"2,400",133,"85,520",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ケロロロボMk-II,ドロロロボMk-II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3379,,　││││　││├武者ケロロロボ,〇,武者ケロロロボ,"3,390",0,10,"5,700",133,"88,820",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ケロロロボMk-II,武者ケロロロボ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3380,,　││││　│││├足軽タママロボ,〇,足軽タママロボ,"3,388",0,10,"5,700",143,"94,520",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ケロロロボMk-II,武者ケロロロボ,足軽タママロボ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3381,,　││││　│││├頭領ドロロロボ,〇,頭領ドロロロボ,"3,382",0,10,"5,700",143,"94,520",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ケロロロボMk-II,武者ケロロロボ,頭領ドロロロボ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3382,,　││││　│││├藪医クルルロボ,〇,藪医クルルロボ,"3,384",0,10,"5,700",143,"94,520",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ケロロロボMk-II,武者ケロロロボ,藪医クルルロボ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3383,,　││││　│││├計六六大将軍,〇,計六六大将軍,"3,392",0,70,"30,000",203,"118,820",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ケロロロボMk-II,武者ケロロロボ,計六六大将軍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3384,,　││││　│││└浪人ギロロロボ,〇,浪人ギロロロボ,"3,386",0,10,"5,700",143,"94,520",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ケロロロボMk-II,武者ケロロロボ,浪人ギロロロボ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3385,,　││││　││└ゴッドケロン,〇,ゴッドケロン,"2,893",0,70,"24,000",193,"107,120",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ケロロロボMk-II,ゴッドケロン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3386,,　││││　│├ドロロロボ,〇,ドロロロボ,"2,665",0,1,"30,000",114,"110,720",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ドロロロボ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3387,,　││││　│├ギロロロボ,〇,ギロロロボ,"2,667",0,1,"30,000",114,"110,720",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,ギロロロボ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3388,,　││││　│└猛鷲,〇,猛鷲,"4,876",0,10,"5,400",123,"86,120",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,猛鷲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3389,,　││││　│　└地摺朱雀,〇,地摺朱雀,"4,877",0,120,"18,000",243,"104,120",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,猛鷲,地摺朱雀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3390,,　││││　│　　└道征き白虎,〇,道征き白虎,"4,878",0,20,"18,300",263,"122,420",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ケロロロボ,猛鷲,地摺朱雀,道征き白虎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3391,,　││││　├G-3ガンダム,,G-3ガンダム,73,0,15,"12,660",118,"63,380",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3392,,　││││　│├ガンダムNT-1プロト,〇,ガンダムNT-1プロト,"7,095",2,100,"17,070",218,"80,450",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,ガンダムNT-1プロト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3393,,　││││　││└アレックス,〇,アレックス,78,2,130,"17,070",348,"97,520",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,ガンダムNT-1プロト,アレックス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3394,,　││││　││　├ネティクス,〇,ネティクス,"2,875",3,50,"18,210",398,"115,730",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,ガンダムNT-1プロト,アレックス,ネティクス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3395,,　││││　││　├ガンダムNT-II,〇,ガンダムNT-II,793,2,30,"16,500",378,"114,020",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,ガンダムNT-1プロト,アレックス,ガンダムNT-II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3396,,　││││　││　├ガンダムアレックスHWS,〇,ガンダムアレックスHWS,864,1,20,"17,700",368,"115,220",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,ガンダムNT-1プロト,アレックス,ガンダムアレックスHWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3397,,　││││　││　├トリスタン(TA),〇,トリスタン(TA),"5,627",-3,50,"24,600",398,"122,120",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,ガンダムNT-1プロト,アレックス,トリスタン(TA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3398,,　││││　││　│├クレヴェナール,〇,クレヴェナール,"6,263",-3,150,"18,000",548,"140,120",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,ガンダムNT-1プロト,アレックス,トリスタン(TA),クレヴェナール,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3399,,　││││　││　│└フェイルノート,〇,フェイルノート,"8,847",3,150,"24,650",548,"146,770",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,ガンダムNT-1プロト,アレックス,トリスタン(TA),フェイルノート,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,-3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3400,,　││││　││　├アムロ専用アレックス増加装甲試験型,〇,アムロ専用アレックス増加装甲試験型,"1,302",5,80,"17,100",428,"114,620",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,ガンダムNT-1プロト,アレックス,アムロ専用アレックス増加装甲試験型,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3401,,　││││　││　├CA仕様アレックス,〇,CA仕様アレックス,"6,297",2,30,"19,110",378,"116,630",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,ガンダムNT-1プロト,アレックス,CA仕様アレックス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3402,,　││││　││　├フルアーマー・アレックス,〇,フルアーマー・アレックス,"7,860",2,30,"17,570",378,"115,090",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,ガンダムNT-1プロト,アレックス,フルアーマー・アレックス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3403,,　││││　││　└アムロ専用アレックス,〇,アムロ専用アレックス,293,6,180,"18,810",528,"116,330",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,ガンダムNT-1プロト,アレックス,アムロ専用アレックス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3404,,　││││　│├G-3ガンダム2,〇,G-3ガンダム2,"8,854",0,10,"12,660",128,"76,040",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,G-3ガンダム2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3405,,　││││　│└ソロモン・エクスプレス,〇,ソロモン・エクスプレス,"1,296",0,50,"14,400",168,"77,780",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,ソロモン・エクスプレス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3406,,　││││　│　└アムロ専用ソロモン・エクスプレス,〇,アムロ専用ソロモン・エクスプレス,"1,478",0,20,"14,700",188,"92,480",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,G-3ガンダム,ソロモン・エクスプレス,アムロ専用ソロモン・エクスプレス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3407,,　││││　├オリジン仕様ガンダム,〇,オリジン仕様ガンダム,"4,300",0,10,"11,490",113,"62,210",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,オリジン仕様ガンダム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3408,,　││││　├ガンダムEX,〇,ガンダムEX,"8,390",0,10,"11,490",113,"62,210",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ガンダムEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3409,,　││││　├ガンダム試作壱型,〇,ガンダム試作壱型,"7,627",0,200,"14,360",303,"65,080",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ガンダム試作壱型,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3410,,　││││　│└ラーガンダム,〇,ラーガンダム,"7,392",0,100,"14,360",403,"79,440",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ガンダム試作壱型,ラーガンダム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3411,,　││││　├ガンダム・ピクシー,〇,ガンダム・ピクシー,62,0,35,"12,060",138,"62,780",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ガンダム・ピクシー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3412,,　││││　│├リリス専用ガンダム・ピクシー,〇,リリス専用ガンダム・ピクシー,"6,931",0,30,"12,060",168,"74,840",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ガンダム・ピクシー,リリス専用ガンダム・ピクシー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3413,,　││││　│└フレッド専用ピクシー,〇,フレッド専用ピクシー,"4,974",0,1,"12,060",139,"74,840",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ガンダム・ピクシー,フレッド専用ピクシー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3414,,　││││　├GNFP仕様ガンダム,〇,GNFP仕様ガンダム,"8,546",4,10,"11,490",113,"62,210",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,GNFP仕様ガンダム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3415,,　││││　│└グラスフェザー装備仕様ガンダム,〇,グラスフェザー装備仕様ガンダム,"8,716",-4,30,"11,490",143,"73,700",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,GNFP仕様ガンダム,グラスフェザー装備仕様ガンダム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3416,,　││││　├ガンダム(GQ),〇,ガンダム(GQ),"8,833",0,100,"11,490",203,"62,210",―,96式艦戦,零式艦戦21型,トリアーエズ,TINコッド,コア・ファイター,プロトタイプガンダム,ガンダム(RO),ガンダム,ガンダム(GQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
